;20160314011650;;62;W;0.0
;20160314011721;;122;W;0.0
;20160314011753;;131;W;0.0
;20160314011826;;123;W;0.0
;20160314011859;;210;W;0.0
;20160314011936;;218;W;0.0
;20160314012008;;210;W;0.0
;20160314012040;;210;W;0.0
;20160314012111;;204;W;0.0
;20160314012143;;204;W;0.0
;20160314012215;;200;W;0.0
;20160314012248;;192;W;0.0
;20160314012320;;203;W;0.0
;20160314012352;;203;W;0.0
;20160314012424;;192;W;0.0
;20160314012458;;192;W;0.0
;20160314012530;;142;W;0.0
;20160314012602;;106;W;0.0
;20160314012635;;112;W;0.0
;20160314012706;;112;W;0.0
;20160314012738;;108;W;0.0
;20160314012810;;111;W;0.0
;20160314012841;;123;W;0.0
;20160314012913;;116;W;0.0
;20160314012945;;117;W;0.0
;20160314013017;;117;W;0.0
;20160314013049;;125;W;0.0
;20160314013120;;114;W;0.0
;20160314013152;;116;W;0.0
;20160314013224;;115;W;0.0
;20160314013256;;123;W;0.0
;20160314013328;;111;W;0.0
;20160314013400;;115;W;0.0
;20160314013433;;121;W;0.0
;20160314013509;;112;W;0.0
;20160314013540;;120;W;0.0
;20160314013612;;106;W;0.0
;20160314013644;;117;W;0.0
;20160314013716;;118;W;0.0
;20160314013747;;112;W;0.0
;20160314013822;;118;W;0.0
;20160314013854;;274;W;0.0
;20160314013926;;204;W;0.0
;20160314013958;;204;W;0.0
;20160314014029;;153;W;0.0
;20160314014102;;148;W;0.0
;20160314014134;;151;W;0.0
;20160314014206;;148;W;0.0
;20160314014238;;149;W;0.0
;20160314014312;;141;W;0.0
;20160314014344;;150;W;0.0
;20160314014415;;140;W;0.0
;20160314014451;;138;W;0.0
;20160314014524;;148;W;0.0
;20160314014556;;148;W;0.0
;20160314014628;;82;W;0.0
;20160314014700;;82;W;0.0
;20160314014732;;59;W;0.0
;20160314014804;;60;W;0.0
;20160314014838;;0;W;0.0
;20160314015129;;59;W;0.0
;20160314015201;;59;W;0.0
;20160314015232;;59;W;0.0
;20160314015305;;59;W;0.0
;20160314015336;;59;W;0.0
;20160314015408;;60;W;0.0
;20160314015440;;60;W;0.0
;20160314015512;;57;W;0.0
;20160314015544;;57;W;0.0
;20160314015616;;61;W;0.0
;20160314015648;;61;W;0.0
;20160314015721;;57;W;0.0
;20160314015752;;57;W;0.0
;20160314015826;;61;W;0.0
;20160314015857;;162;W;0.0
;20160314015930;;153;W;0.0
;20160314020019;;162;W;0.0
;20160314020053;;146;W;0.0
;20160314020127;;155;W;0.0
;20160314020159;;145;W;0.0
;20160314020234;;148;W;0.0
;20160314020306;;142;W;0.0
;20160314020338;;152;W;0.0
;20160314020410;;148;W;0.0
;20160314020442;;140;W;0.0
;20160314020516;;104;W;0.0
;20160314020619;;57;W;0.0
;20160314020651;;57;W;0.0
;20160314020722;;61;W;0.0
;20160314020754;;61;W;0.0
;20160314020827;;57;W;0.0
;20160314020859;;57;W;0.0
;20160314020930;;60;W;0.0
;20160314021002;;60;W;0.0
;20160314021034;;58;W;0.0
;20160314021112;;64;W;0.0
;20160314021144;;175;W;0.0
;20160314021219;;118;W;0.0
;20160314021251;;124;W;0.0
;20160314021323;;114;W;0.0
;20160314021355;;122;W;0.0
;20160314021427;;113;W;0.0
;20160314021501;;120;W;0.0
;20160314021533;;111;W;0.0
;20160314021606;;111;W;0.0
;20160314021639;;117;W;0.0
;20160314021710;;104;W;0.0
;20160314021742;;116;W;0.0
;20160314021814;;186;W;0.0
;20160314021845;;211;W;0.0
;20160314021917;;211;W;0.0
;20160314021949;;211;W;0.0
;20160314022021;;196;W;0.0
;20160314022053;;208;W;0.0
;20160314022125;;205;W;0.0
;20160314022156;;205;W;0.0
;20160314022228;;196;W;0.0
;20160314022302;;192;W;0.0
;20160314022335;;192;W;0.0
;20160314022406;;192;W;0.0
;20160314022438;;200;W;0.0
;20160314022510;;148;W;0.0
;20160314022542;;114;W;0.0
;20160314022614;;116;W;0.0
;20160314022646;;116;W;0.0
;20160314022718;;125;W;0.0
;20160314022750;;114;W;0.0
;20160314022821;;115;W;0.0
;20160314022853;;114;W;0.0
;20160314022925;;122;W;0.0
;20160314022957;;117;W;0.0
;20160314023029;;108;W;0.0
;20160314023101;;120;W;0.0
;20160314023135;;111;W;0.0
;20160314023207;;120;W;0.0
;20160314023241;;66;W;0.0
;20160314023313;;66;W;0.0
;20160314023345;;59;W;0.0
;20160314023418;;59;W;0.0
;20160314023449;;59;W;0.0
;20160314023522;;59;W;0.0
;20160314023553;;59;W;0.0
;20160314023625;;59;W;0.0
;20160314023657;;59;W;0.0
;20160314023730;;59;W;0.0
;20160314023802;;169;W;0.0
;20160314023834;;162;W;0.0
;20160314023906;;153;W;0.0
;20160314023939;;162;W;0.0
;20160314024011;;148;W;0.0
;20160314024043;;155;W;0.0
;20160314024114;;144;W;0.0
;20160314024146;;154;W;0.0
;20160314024230;;146;W;0.0
;20160314024302;;148;W;0.0
;20160314024337;;141;W;0.0
;20160314024412;;139;W;0.0
;20160314024444;;133;W;0.0
;20160314024521;;133;W;0.0
;20160314024553;;59;W;0.0
;20160314024626;;66;W;0.0
;20160314024702;;166;W;0.0
;20160314024735;;147;W;0.0
;20160314024807;;135;W;0.0
;20160314024838;;135;W;0.0
;20160314024910;;63;W;0.0
;20160314024943;;63;W;0.0
;20160314025017;;60;W;0.0
;20160314025052;;57;W;0.0
;20160314025124;;57;W;0.0
;20160314025156;;62;W;0.0
;20160314025227;;62;W;0.0
;20160314025301;;56;W;0.0
;20160314025332;;56;W;0.0
;20160314025404;;64;W;0.0
;20160314025436;;64;W;0.0
;20160314025508;;58;W;0.0
;20160314025539;;58;W;0.0
;20160314025611;;56;W;0.0
;20160314025643;;56;W;0.0
;20160314025715;;62;W;0.0
;20160314025747;;78;W;0.0
;20160314025819;;155;W;0.0
;20160314025850;;152;W;0.0
;20160314025922;;151;W;0.0
;20160314025954;;158;W;0.0
;20160314030025;;146;W;0.0
;20160314030059;;153;W;0.0
;20160314030132;;142;W;0.0
;20160314030204;;140;W;0.0
;20160314030236;;140;W;0.0
;20160314030308;;149;W;0.0
;20160314030339;;146;W;0.0
;20160314030411;;142;W;0.0
;20160314030443;;193;W;0.0
;20160314030515;;121;W;0.0
;20160314030547;;117;W;0.0
;20160314030620;;121;W;0.0
;20160314030652;;112;W;0.0
;20160314030724;;113;W;0.0
;20160314030800;;120;W;0.0
;20160314030832;;110;W;0.0
;20160314030903;;118;W;0.0
;20160314030935;;108;W;0.0
;20160314031008;;107;W;0.0
;20160314031040;;115;W;0.0
;20160314031112;;114;W;0.0
;20160314031145;;105;W;0.0
;20160314031216;;105;W;0.0
;20160314031248;;113;W;0.0
;20160314031320;;112;W;0.0
;20160314031352;;104;W;0.0
;20160314031423;;112;W;0.0
;20160314031455;;113;W;0.0
;20160314031531;;110;W;0.0
;20160314031603;;118;W;0.0
;20160314031747;;122;W;0.0
;20160314031819;;115;W;0.0
;20160314031853;;200;W;0.0
;20160314031924;;219;W;0.0
;20160314031956;;219;W;0.0
;20160314032028;;218;W;0.0
;20160314032100;;206;W;0.0
;20160314032132;;206;W;0.0
;20160314032204;;204;W;0.0
;20160314032237;;204;W;0.0
;20160314032309;;200;W;0.0
;20160314032342;;205;W;0.0
;20160314032414;;192;W;0.0
;20160314032446;;192;W;0.0
;20160314032534;;198;W;0.0
;20160314032608;;159;W;0.0
;20160314032640;;109;W;0.0
;20160314032712;;117;W;0.0
;20160314032744;;117;W;0.0
;20160314032816;;74;W;0.0
;20160314032847;;74;W;0.0
;20160314032920;;59;W;0.0
;20160314032953;;60;W;0.0
;20160314033025;;60;W;0.0
;20160314033057;;56;W;0.0
;20160314033131;;56;W;0.0
;20160314033203;;61;W;0.0
;20160314033237;;61;W;0.0
;20160314033310;;58;W;0.0
;20160314033342;;58;W;0.0
;20160314033416;;57;W;0.0
;20160314033450;;62;W;0.0
;20160314033522;;62;W;0.0
;20160314033554;;62;W;0.0
;20160314033628;;56;W;0.0
;20160314033700;;59;W;0.0
;20160314033732;;59;W;0.0
;20160314033805;;59;W;0.0
;20160314033837;;59;W;0.0
;20160314033909;;75;W;0.0
;20160314033941;;153;W;0.0
;20160314034013;;164;W;0.0
;20160314034048;;150;W;0.0
;20160314034120;;148;W;0.0
;20160314034153;;146;W;0.0
;20160314034224;;143;W;0.0
;20160314034256;;152;W;0.0
;20160314034331;;141;W;0.0
;20160314034403;;150;W;0.0
;20160314034434;;139;W;0.0
;20160314034509;;149;W;0.0
;20160314034544;;118;W;0.0
;20160314034616;;118;W;0.0
;20160314034648;;56;W;0.0
;20160314034720;;56;W;0.0
;20160314034752;;60;W;0.0
;20160314034824;;60;W;0.0
;20160314034856;;59;W;0.0
;20160314034929;;59;W;0.0
;20160314035000;;57;W;0.0
;20160314035033;;57;W;0.0
;20160314035105;;62;W;0.0
;20160314035137;;62;W;0.0
;20160314035212;;57;W;0.0
;20160314035249;;57;W;0.0
;20160314035321;;59;W;0.0
;20160314035353;;60;W;0.0
;20160314035426;;60;W;0.0
;20160314035459;;59;W;0.0
;20160314035533;;59;W;0.0
;20160314035607;;58;W;0.0
;20160314035639;;58;W;0.0
;20160314035712;;61;W;0.0
;20160314035744;;61;W;0.0
;20160314035817;;58;W;0.0
;20160314035850;;61;W;0.0
;20160314035922;;201;W;0.0
;20160314035954;;153;W;0.0
;20160314040025;;152;W;0.0
;20160314040057;;150;W;0.0
;20160314040131;;145;W;0.0
;20160314040204;;144;W;0.0
;20160314040237;;153;W;0.0
;20160314040309;;144;W;0.0
;20160314040340;;148;W;0.0
;20160314040412;;140;W;0.0
;20160314040445;;139;W;0.0
;20160314040517;;141;W;0.0
;20160314040549;;145;W;0.0
;20160314040620;;72;W;0.0
;20160314040652;;72;W;0.0
;20160314040724;;59;W;0.0
;20160314040757;;59;W;0.0
;20160314040833;;58;W;0.0
;20160314040905;;58;W;0.0
;20160314040942;;61;W;0.0
;20160314041014;;61;W;0.0
;20160314041046;;58;W;0.0
;20160314041118;;58;W;0.0
;20160314041150;;57;W;0.0
;20160314041222;;57;W;0.0
;20160314041254;;62;W;0.0
;20160314041326;;62;W;0.0
;20160314041358;;56;W;0.0
;20160314041430;;56;W;0.0
;20160314041502;;60;W;0.0
;20160314041533;;59;W;0.0
;20160314041609;;59;W;0.0
;20160314041641;;56;W;0.0
;20160314041712;;56;W;0.0
;20160314041744;;62;W;0.0
;20160314041816;;62;W;0.0
;20160314041847;;56;W;0.0
;20160314041920;;112;W;0.0
;20160314041952;;150;W;0.0
;20160314042025;;163;W;0.0
;20160314042057;;152;W;0.0
;20160314042129;;148;W;0.0
;20160314042200;;145;W;0.0
;20160314042233;;144;W;0.0
;20160314042305;;152;W;0.0
;20160314042337;;141;W;0.0
;20160314042409;;150;W;0.0
;20160314042440;;140;W;0.0
;20160314042512;;148;W;0.0
;20160314042544;;138;W;0.0
;20160314042616;;148;W;0.0
;20160314042649;;96;W;0.0
;20160314042720;;96;W;0.0
;20160314042752;;59;W;0.0
;20160314042829;;59;W;0.0
;20160314042902;;59;W;0.0
;20160314042934;;59;W;0.0
;20160314043005;;59;W;0.0
;20160314043037;;59;W;0.0
;20160314043109;;59;W;0.0
;20160314043141;;59;W;0.0
;20160314043212;;56;W;0.0
;20160314043244;;62;W;0.0
;20160314043316;;62;W;0.0
;20160314043348;;62;W;0.0
;20160314043420;;56;W;0.0
;20160314043453;;56;W;0.0
;20160314043525;;56;W;0.0
;20160314043556;;62;W;0.0
;20160314043628;;62;W;0.0
;20160314043701;;56;W;0.0
;20160314043733;;56;W;0.0
;20160314043804;;58;W;0.0
;20160314043837;;58;W;0.0
;20160314043909;;60;W;0.0
;20160314043941;;60;W;0.0
;20160314044013;;206;W;0.0
;20160314044044;;149;W;0.0
;20160314044118;;152;W;0.0
;20160314044150;;149;W;0.0
;20160314044222;;147;W;0.0
;20160314044254;;144;W;0.0
;20160314044326;;142;W;0.0
;20160314044358;;153;W;0.0
;20160314044430;;144;W;0.0
;20160314044502;;149;W;0.0
;20160314044533;;146;W;0.0
;20160314044605;;138;W;0.0
;20160314044643;;137;W;0.0
;20160314044716;;113;W;0.0
;20160314044748;;113;W;0.0
;20160314044820;;59;W;0.0
;20160314044853;;59;W;0.0
;20160314044924;;59;W;0.0
;20160314044956;;59;W;0.0
;20160314045028;;59;W;0.0
;20160314045100;;59;W;0.0
;20160314045132;;58;W;0.0
;20160314045203;;58;W;0.0
;20160314045235;;58;W;0.0
;20160314045308;;58;W;0.0
;20160314045342;;60;W;0.0
;20160314045416;;60;W;0.0
;20160314045451;;56;W;0.0
;20160314045523;;60;W;0.0
;20160314045558;;60;W;0.0
;20160314045630;;58;W;0.0
;20160314045703;;58;W;0.0
;20160314045735;;56;W;0.0
;20160314045812;;56;W;0.0
;20160314045843;;61;W;0.0
;20160314045916;;61;W;0.0
;20160314045948;;57;W;0.0
;20160314050024;;57;W;0.0
;20160314050055;;151;W;0.0
;20160314050127;;151;W;0.0
;20160314050202;;157;W;0.0
;20160314050239;;156;W;0.0
;20160314050314;;146;W;0.0
;20160314050346;;153;W;0.0
;20160314050418;;143;W;0.0
;20160314050450;;141;W;0.0
;20160314050522;;142;W;0.0
;20160314050553;;144;W;0.0
;20160314050628;;150;W;0.0
;20160314050700;;147;W;0.0
;20160314050731;;103;W;0.0
;20160314050804;;103;W;0.0
;20160314050836;;62;W;0.0
;20160314050908;;62;W;0.0
;20160314050940;;57;W;0.0
;20160314051012;;57;W;0.0
;20160314051044;;59;W;0.0
;20160314051116;;59;W;0.0
;20160314051148;;60;W;0.0
;20160314051220;;60;W;0.0
;20160314051252;;59;W;0.0
;20160314051324;;59;W;0.0
;20160314051400;;59;W;0.0
;20160314051432;;60;W;0.0
;20160314051504;;60;W;0.0
;20160314051535;;57;W;0.0
;20160314051607;;57;W;0.0
;20160314051639;;60;W;0.0
;20160314051714;;60;W;0.0
;20160314051745;;59;W;0.0
;20160314051817;;59;W;0.0
;20160314051849;;56;W;0.0
;20160314051921;;56;W;0.0
;20160314051953;;62;W;0.0
;20160314052024;;62;W;0.0
;20160314052056;;56;W;0.0
;20160314052128;;151;W;0.0
;20160314052200;;162;W;0.0
;20160314052232;;149;W;0.0
;20160314052304;;154;W;0.0
;20160314052336;;146;W;0.0
;20160314052408;;147;W;0.0
;20160314052440;;148;W;0.0
;20160314052513;;145;W;0.0
;20160314052544;;140;W;0.0
;20160314052617;;139;W;0.0
;20160314052649;;148;W;0.0
;20160314052721;;138;W;0.0
;20160314052755;;139;W;0.0
;20160314052827;;116;W;0.0
;20160314052859;;116;W;0.0
;20160314052930;;56;W;0.0
;20160314053002;;56;W;0.0
;20160314053034;;57;W;0.0
;20160314053106;;57;W;0.0
;20160314053138;;62;W;0.0
;20160314053213;;62;W;0.0
;20160314053247;;56;W;0.0
;20160314053320;;56;W;0.0
;20160314053352;;60;W;0.0
;20160314053424;;60;W;0.0
;20160314053457;;58;W;0.0
;20160314053528;;58;W;0.0
;20160314053600;;58;W;0.0
;20160314053632;;59;W;0.0
;20160314053705;;59;W;0.0
;20160314053736;;60;W;0.0
;20160314053808;;60;W;0.0
;20160314053840;;59;W;0.0
;20160314053912;;59;W;0.0
;20160314053944;;57;W;0.0
;20160314054017;;57;W;0.0
;20160314054048;;61;W;0.0
;20160314054121;;61;W;0.0
;20160314054153;;56;W;0.0
;20160314054225;;100;W;0.0
;20160314054257;;150;W;0.0
;20160314054328;;152;W;0.0
;20160314054401;;151;W;0.0
;20160314054433;;154;W;0.0
;20160314054505;;147;W;0.0
;20160314054539;;150;W;0.0
;20160314054611;;141;W;0.0
;20160314054644;;148;W;0.0
;20160314054719;;142;W;0.0
;20160314054753;;148;W;0.0
;20160314054829;;138;W;0.0
;20160314054902;;137;W;0.0
;20160314054933;;146;W;0.0
;20160314055007;;82;W;0.0
;20160314055039;;147;W;0.0
;20160314055116;;147;W;0.0
;20160314055148;;144;W;0.0
;20160314055221;;144;W;0.0
;20160314055254;;144;W;0.0
;20160314055326;;140;W;0.0
;20160314055358;;146;W;0.0
;20160314055430;;156;W;0.0
;20160314055506;;145;W;0.0
;20160314055539;;157;W;0.0
;20160314055614;;145;W;0.0
;20160314055648;;152;W;0.0
;20160314055719;;154;W;0.0
;20160314055754;;142;W;0.0
;20160314055827;;152;W;0.0
;20160314055903;;151;W;0.0
;20160314055935;;145;W;0.0
;20160314060007;;145;W;0.0
;20160314060040;;145;W;0.0
;20160314060112;;150;W;0.0
;20160314060144;;149;W;0.0
;20160314060218;;150;W;0.0
;20160314060258;;150;W;0.0
;20160314060329;;243;W;0.0
;20160314060401;;240;W;0.0
;20160314060433;;253;W;0.0
;20160314060508;;240;W;0.0
;20160314060540;;227;W;0.0
;20160314060611;;300;W;0.0
;20160314060643;;300;W;0.0
;20160314060715;;295;W;0.0
;20160314060747;;295;W;0.0
;20160314060819;;290;W;0.0
;20160314060851;;290;W;0.0
;20160314060922;;295;W;0.0
;20160314060955;;295;W;0.0
;20160314061029;;285;W;0.0
;20160314061101;;228;W;0.0
;20160314061133;;204;W;0.0
;20160314061204;;193;W;0.0
;20160314061236;;195;W;0.0
;20160314061308;;201;W;0.0
;20160314061340;;209;W;0.0
;20160314061412;;208;W;0.0
;20160314061444;;208;W;0.0
;20160314061515;;207;W;0.0
;20160314061547;;207;W;0.0
;20160314061619;;204;W;0.0
;20160314061651;;193;W;0.0
;20160314061726;;206;W;0.0
;20160314061758;;206;W;0.0
;20160314061830;;197;W;0.0
;20160314061902;;194;W;0.0
;20160314061934;;194;W;0.0
;20160314062006;;207;W;0.0
;20160314062038;;207;W;0.0
;20160314062110;;196;W;0.0
;20160314062142;;214;W;0.0
;20160314062215;;202;W;0.0
;20160314062248;;202;W;0.0
;20160314062320;;200;W;0.0
;20160314062351;;200;W;0.0
;20160314062423;;205;W;0.0
;20160314062455;;264;W;0.0
;20160314062527;;288;W;0.0
;20160314062600;;288;W;0.0
;20160314062631;;295;W;0.0
;20160314062703;;290;W;0.0
;20160314062735;;290;W;0.0
;20160314062806;;290;W;0.0
;20160314062839;;290;W;0.0
;20160314062912;;285;W;0.0
;20160314062944;;285;W;0.0
;20160314063017;;290;W;0.0
;20160314063049;;281;W;0.0
;20160314063120;;195;W;0.0
;20160314063152;;197;W;0.0
;20160314063225;;218;W;0.0
;20160314063257;;218;W;0.0
;20160314063328;;194;W;0.0
;20160314063402;;200;W;0.0
;20160314063434;;193;W;0.0
;20160314063506;;197;W;0.0
;20160314063538;;196;W;0.0
;20160314063611;;200;W;0.0
;20160314063643;;200;W;0.0
;20160314063715;;200;W;0.0
;20160314063747;;206;W;0.0
;20160314063820;;210;W;0.0
;20160314063852;;210;W;0.0
;20160314063924;;201;W;0.0
;20160314063955;;201;W;0.0
;20160314064028;;197;W;0.0
;20160314064100;;183;W;0.0
;20160314064131;;215;W;0.0
;20160314064205;;207;W;0.0
;20160314064239;;207;W;0.0
;20160314064312;;208;W;0.0
;20160314064343;;208;W;0.0
;20160314064415;;212;W;0.0
;20160314064447;;307;W;0.0
;20160314064519;;297;W;0.0
;20160314064550;;297;W;0.0
;20160314064622;;310;W;0.0
;20160314064654;;310;W;0.0
;20160314064725;;297;W;0.0
;20160314064801;;300;W;0.0
;20160314064834;;300;W;0.0
;20160314064906;;296;W;0.0
;20160314064937;;297;W;0.0
;20160314065009;;273;W;0.0
;20160314065041;;273;W;0.0
;20160314065113;;240;W;0.0
;20160314065145;;162;W;0.0
;20160314065216;;157;W;0.0
;20160314065249;;155;W;0.0
;20160314065321;;162;W;0.0
;20160314065356;;158;W;0.0
;20160314065428;;160;W;0.0
;20160314065459;;157;W;0.0
;20160314065531;;158;W;0.0
;20160314065605;;1180;W;0.0
;20160314065640;;1600;W;0.0
;20160314065712;;1584;W;0.0
;20160314065744;;1584;W;0.0
;20160314065816;;1250;W;0.0
;20160314065849;;1580;W;0.0
;20160314065921;;1584;W;0.0
;20160314065952;;1605;W;0.0
;20160314070028;;153;W;0.0
;20160314070100;;1612;W;0.0
;20160314070132;;1242;W;0.0
;20160314070204;;161;W;0.0
;20160314070237;;151;W;0.0
;20160314070315;;170;W;0.0
;20160314070347;;211;W;0.0
;20160314070419;;208;W;0.0
;20160314070451;;244;W;0.0
;20160314070526;;295;W;0.0
;20160314070558;;295;W;0.0
;20160314070630;;310;W;0.0
;20160314070701;;305;W;0.0
;20160314070733;;305;W;0.0
;20160314070805;;290;W;0.0
;20160314070837;;266;W;0.0
;20160314070908;;300;W;0.0
;20160314070941;;292;W;0.0
;20160314071014;;423;W;0.0
;20160314071046;;423;W;0.0
;20160314071117;;352;W;0.0
;20160314071153;;352;W;0.0
;20160314071225;;325;W;0.0
;20160314071257;;325;W;0.0
;20160314071330;;272;W;0.0
;20160314071401;;252;W;0.0
;20160314071433;;252;W;0.0
;20160314071506;;260;W;0.0
;20160314071539;;260;W;0.0
;20160314071610;;300;W;0.0
;20160314071642;;300;W;0.0
;20160314071714;;300;W;0.0
;20160314071746;;300;W;0.0
;20160314071821;;252;W;0.0
;20160314071852;;252;W;0.0
;20160314071924;;240;W;0.0
;20160314071956;;240;W;0.0
;20160314072027;;240;W;0.0
;20160314072059;;240;W;0.0
;20160314072131;;240;W;0.0
;20160314072203;;240;W;0.0
;20160314072234;;240;W;0.0
;20160314072306;;236;W;0.0
;20160314072338;;236;W;0.0
;20160314072410;;236;W;0.0
;20160314072442;;236;W;0.0
;20160314072514;;300;W;0.0
;20160314072546;;300;W;0.0
;20160314072617;;336;W;0.0
;20160314072649;;336;W;0.0
;20160314072723;;325;W;0.0
;20160314072755;;325;W;0.0
;20160314072828;;330;W;0.0
;20160314072902;;320;W;0.0
;20160314072934;;320;W;0.0
;20160314073008;;324;W;0.0
;20160314073039;;324;W;0.0
;20160314073111;;325;W;0.0
;20160314073142;;325;W;0.0
;20160314073214;;285;W;0.0
;20160314073246;;235;W;0.0
;20160314073318;;237;W;0.0
;20160314073351;;192;W;0.0
;20160314073422;;192;W;0.0
;20160314073454;;192;W;0.0
;20160314073525;;182;W;0.0
;20160314073600;;182;W;0.0
;20160314073632;;189;W;0.0
;20160314073704;;186;W;0.0
;20160314073735;;186;W;0.0
;20160314073809;;186;W;0.0
;20160314073843;;186;W;0.0
;20160314073915;;188;W;0.0
;20160314073948;;177;W;0.0
;20160314074019;;2292;W;0.0
;20160314074051;;2292;W;0.0
;20160314074125;;2272;W;0.0
;20160314074158;;2272;W;0.0
;20160314074230;;1504;W;0.0
;20160314074301;;186;W;0.0
;20160314074333;;156;W;0.0
;20160314074407;;157;W;0.0
;20160314074441;;153;W;0.0
;20160314074512;;152;W;0.0
;20160314074546;;356;W;0.0
;20160314074618;;235;W;0.0
;20160314074650;;235;W;0.0
;20160314074721;;249;W;0.0
;20160314074754;;249;W;0.0
;20160314074829;;232;W;0.0
;20160314074903;;232;W;0.0
;20160314074935;;232;W;0.0
;20160314075006;;228;W;0.0
;20160314075039;;228;W;0.0
;20160314075111;;228;W;0.0
;20160314075143;;226;W;0.0
;20160314075215;;225;W;0.0
;20160314075246;;137;W;0.0
;20160314075319;;137;W;0.0
;20160314075351;;144;W;0.0
;20160314075422;;142;W;0.0
;20160314075454;;142;W;0.0
;20160314075526;;148;W;0.0
;20160314075557;;144;W;0.0
;20160314075629;;142;W;0.0
;20160314075701;;137;W;0.0
